country,attraction,address,latitude,longitude
Belize,Hol_Chan_Marine_Reserve-San_Pedro_Ambergris_Caye_Belize_Cayes,"San Pedro, Ambergris Caye, Belize",17.9213664,-87.9610905
Belize,Caracol_Mayan_Ruins-Cayo,"65 km south of San Ignacio, Belize",17.1566475,-89.0695041
Belize,Green_Iguana_Conservation_Project-San_Ignacio_Cayo,"San Ignacio Resort Hotel | #18 Buena Vista Street, San Ignacio, Belize",17.1535598,-89.0684903
Belize,Altun_Ha_The_Olde_Belize_River-Belize_City_Belize_District,"Belize City, Belize",17.5045661,-88.1962133
Belize,Shark_Ray_Alley-Ambergris_Caye_Belize_Cayes,"Ambergris Caye, Belize",18.001592,-87.9432837
Belize,The_Great_Blue_Hole_at_Lighthouse_Reef-Ambergris_Caye_Belize_Cayes,"approximately 60 miles off the mainland out of Belize City, Ambergris Caye, Belize",18.001592,-87.9432837
Belize,Xunantunich_Mayan_Site_and_Belize_Botanic_Gardens_Tour-Belize_District,Belize,17.189877,-88.49765
Belize,El_Pilar-San_Ignacio_Cayo," | 12 Miles Northwest of San Ignacio, San Ignacio, Belize",17.1522786,-89.0800227
Belize,Xunantunich-Cayo,Belize,17.189877,-88.49765
Belize,Caracol_Mayan_Ruins-Cayo,"65 km south of San Ignacio, Belize",17.1566475,-89.0695041
Belize,Cahal_Pech_Mayan_Ruins_Museum-San_Ignacio_Cayo,"San Ignacio, Belize",17.1522786,-89.0800227
Belize,Altun_Ha_Ruins-Belize_District,"45 km north of Belize City, Belize",17.5160922,-88.1946736
Belize,Actun_Tunichil_Muknal-Cayo,"Tea Kettle Village, Belize",17.222005,-88.8503031
Belize,The_Great_Blue_Hole_at_Lighthouse_Reef-Ambergris_Caye_Belize_Cayes,"approximately 60 miles off the mainland out of Belize City, Ambergris Caye, Belize",18.001592,-87.9432837
Belize,Barton_Creek_Cave-Cayo," | Upper Barton Creek, Belize",17.1277093,-88.9437223
Belize,Crystal_Cave-Belmopan_Cayo,"Blue Hole National Park, Belmopan 00000, Belize",17.1470875,-88.6747675
Belize,Laughing_Bird_Caye_National_Park-Placencia_Stann_Creek,"Placencia, Belize",16.5211599,-88.3712796
Belize,Mayflower_Bocawina_National_Park-Stann_Creek,"Southern Highway, Belize",16.1061703,-88.8003644
Belize,Blue_Hole_National_Park-Belmopan_Cayo,"Hummingbird Highway | St.Margaret, Belmopan, Belize",17.2515777,-88.7838499
Belize,Guanacaste_National_Park-Belmopan_Cayo,"Intersection of the Hummingbird and Western Highways, Belmopan, Belize",17.2613413,-88.7874618
Canada,Niagara_Falls-Niagara_Falls_Ontario,"Niagara Falls, Ontario L2G 3Y9, Canada",43.077338,-79.0853355
Canada,Stanley_Park-Vancouver_British_Columbia,"Vancouver, British Columbia V6G 1Z4, Canada",49.2909036,-123.145783
Canada,Old_Quebec-Quebec_City_Quebec,"Rue de Tresor, Quebec City, Quebec GIR 5B8, Canada",46.8132935,-71.2061692
Canada,Notre_Dame_Basilica-Montreal_Quebec,"110 Notre-Dame Street West, Montreal, Quebec H2Y 1T1, Canada",45.5044871,-73.5567813
Canada,Signal_Hill-St_John_s_Newfoundland_Newfoundland_and_Labrador,"Signal Hill Road, St. John's, Newfoundland and Labrador A1A 1B2, Canada",47.5712749,-52.686949
Canada,Parliament_Hill_and_Buildings-Ottawa_Ontario,"111 Wellington St, Ottawa, Ontario K1A 0A6, Canada",45.4251521,-75.6998396
Canada,Fortress_of_Louisbourg_National_Historic_Site-Louisbourg_Cape_Breton_Island_Nova_S,"58 Wolfe St, Louisbourg, Nova Scotia B1C 2J2, Canada",45.9097099,-59.98439
Canada,Roosevelt_Campobello_International_Park-Campobello_Island_New_Brunswick,"459 Highway 774, New Brunswick E5E 1A4, Canada",44.8568345,-66.9477323
Canada,Royal_BC_Museum-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_Briti,"675 Belleville St, Victoria, British Columbia V8W 1A1, Canada",48.4198203,-123.367397
Canada,Royal_Tyrrell_Museum-Drumheller_Alberta,"1500 North Dinosaur Trail | Midland Provincial Park, Drumheller, Alberta T0J 0Y0, Canada",51.4810957,-112.7691902
Canada,Canadian_War_Museum-Ottawa_Ontario,"1 Vimy Place, Ottawa, Ontario K1A 0M8, Canada",45.4171032,-75.7169418
Canada,Museum_of_Anthropology-Vancouver_British_Columbia,"6393 North West Marine Dr., Vancouver, British Columbia V6T 1Z2, Canada",49.2694727,-123.2593622
Canada,The_Butchart_Gardens-Central_Saanich_Victoria_Capital_Regional_District_Vancouver_,"800 Benvenuto Avenue | Brentwood Bay, Central Saanich, British Columbia V8M 1J8, Canada",48.5637842,-123.4661659
Canada,Halifax_Public_Gardens-Halifax_Halifax_Region_Nova_Scotia,"Spring Garden Road and South Park St, Halifax, Nova Scotia B3T 2M3, Canada",44.642761,-63.5821238
Canada,Montreal_Botanical_Gardens-Montreal_Quebec,"4101 Sherbrooke St. E, Montreal, Quebec H1X 2B2, Canada",45.5576037,-73.5569701
Canada,VanDusen_Botanical_Garden-Vancouver_British_Columbia,"5251 Oak St, Vancouver, British Columbia V6M 4H1, Canada",49.2385564,-123.1287215
Canada,Ripley_s_Aquarium_Of_Canada-Toronto_Ontario,"288 Bremner Boulevard, Toronto, Ontario M5V 3L9, Canada",43.6424036,-79.3859716
Canada,Vancouver_Aquarium-Vancouver_British_Columbia,"845 Avison Way, Stanley Park, Vancouver, British Columbia V6B 3X8, Canada",49.3007961,-123.1309293
Canada,Zoo_Sauvage_de_Saint_Felicien-Saint_Felicien_Saguenay_Lac_Saint_Jean_Region_Quebec,"2230 Boulevard Du Jardin, Saint-Felicien, Quebec G8K 2P8, Canada",48.6854468,-72.5145673
Canada,The_Calgary_Zoo-Calgary_Alberta,"1300 Zoo Rd NE, Calgary, Alberta T2E 7V6, Canada",51.0452108,-114.0295653
Canada,Hopewell_Rocks-Hopewell_Cape_Albert_County_New_Brunswick,"131 Discovery Rd, Hopewell Cape, New Brunswick E4H 4Z5, Canada",45.823182,-64.576006
Canada,Western_Brook_Pond-Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrado,"Gros Morne National Park, Gros Morne National Park, Newfoundland and Labrador, Canada",49.652015,-57.7557579
Canada,Mt_Edith_Cavell-Jasper_National_Park_Alberta,"Jasper National Park, Alberta, Canada",52.873383,-117.9542938
Canada,Miles_Canyon-Whitehorse_Yukon,"Miles Canyon Road, Whitehorse, Yukon, Canada",60.67808,-135.0366405
Canada,Lakeside_Park_Carousel-St_Catharines_Ontario,"1 Lakeport Road | Lakeside Park, St. Catharines, Ontario L2N 5B3, Canada",43.2041924,-79.2652818
Canada,Niagara_SkyWheel-Niagara_Falls_Ontario,"4946 Clifton Hill | j4yjwr4yj5, Niagara Falls, Ontario L2G 3N4, Canada",43.0908436,-79.0754576
Canada,Fort_Edmonton_Park-Edmonton_Alberta,"On Whitemud Dr, Edmonton, Alberta T5J 2R7, Canada",53.4831535,-113.5277615
Canada,World_Waterpark-Edmonton_Alberta,"8882 170 St NW | West Edmonton Mall, Edmonton, Alberta T5T 4J2, Canada",53.5225151,-113.6241906
Canada,Stanley_Park-Vancouver_British_Columbia,"Vancouver, British Columbia V6G 1Z4, Canada",49.2909036,-123.145783
Canada,Mont_Royal_Mount_Royal-Montreal_Quebec,"1260 Ch Remembrance, Montreal, Quebec H3H 1A2, Canada",45.5015977,-73.5932345
Canada,Toronto_Islands-Toronto_Ontario,"9 Queens Quay West, Jack Layton Ferry Terminal, Toronto, Ontario M5J 2H3, Canada",43.6404229,-79.3756901
Canada,Beacon_Hill_Park-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_Brit,"Douglas St and Dallas Rd, Victoria, British Columbia V8V, Canada",48.4091624,-123.3679278
Canada,Stratford_Festival-Stratford_Ontario,"55 Queen St, Stratford, Ontario N5A 4M9, Canada",43.3743644,-80.96848
Canada,Winspear_Centre-Edmonton_Alberta,"#4 Sir Winston Churchill Square | 102 Ave. & 99 St., Edmonton, Alberta, Canada",53.5440164,-113.4877126
Canada,The_Canadian_Badlands_Passion_Play-Drumheller_Alberta,"605 17th Street SW, Drumheller, Alberta T0M 2A0, Canada",51.459515,-112.746849
Canada,Shaw_Festival_Theatre-Niagara_on_the_Lake_Ontario,"10 Queen's Parade | Box 774, Niagara-on-the-Lake, Ontario L0S 1J0, Canada",43.252186,-79.067542
Cayman_Islands,Stingray_City-Grand_Cayman_Cayman_Islands,"Box 31026, KY1-1200, Grand Cayman",19.3221698,-81.2408689
Cayman_Islands,Seven_Mile_Beach-Seven_Mile_Beach_Grand_Cayman_Cayman_Islands,"Seven Mile Beach, Grand Cayman",19.339342,-81.380694
Cayman_Islands,Cayman_Spirits_Co_Distillery-George_Town_Grand_Cayman_Cayman_Islands,"End of Bronze Rd., George Town KY1-1206, Grand Cayman",19.3016729,-81.3714017
Cayman_Islands,Kittiwake_Shipwreck_Artificial_Reef-West_Bay_Grand_Cayman_Cayman_Islands,"West Bay KY1, Grand Cayman",19.3808737,-81.4168172
Cayman_Islands,Pedro_St_James_National_Historic_Site-Grand_Cayman_Cayman_Islands,"Pedro Castle Road | Savannah, KY1-1501, Grand Cayman",19.2667207,-81.29113
Cayman_Islands,MV_Captain_Keith_Tibbetts-Cayman_Brac_Cayman_Islands,Cayman Brac,19.7235328,-79.8016569
Cayman_Islands,Mission_House-Grand_Cayman_Cayman_Islands,"#63 Gun Square | Bodden Town, KY1-1205, Grand Cayman",19.2791851,-81.2514281
Cayman_Islands,Oro_Verde_Wreck-Grand_Cayman_Cayman_Islands,Grand Cayman,19.3221698,-81.2408689
Cayman_Islands,Pedro_St_James_National_Historic_Site-Grand_Cayman_Cayman_Islands,"Pedro Castle Road | Savannah, KY1-1501, Grand Cayman",19.2667207,-81.29113
Cayman_Islands,National_Gallery_of_the_Cayman_Islands-George_Town_Grand_Cayman_Cayman_Islands,"Esterley Tibbits Highway, George Town KY1-1002, Grand Cayman",19.3159825,-81.3780454
Cayman_Islands,Little_Cayman_Museum-Little_Cayman_Cayman_Islands,"Blossom Village, KY3-2500, Little Cayman",19.663684,-80.076751
Cayman_Islands,Cayman_Motor_Museum-West_Bay_Grand_Cayman_Cayman_Islands,"864 North West Point Road, West Bay, Grand Cayman",19.3825433,-81.4162955
Cayman_Islands,Kittiwake_Shipwreck_Artificial_Reef-West_Bay_Grand_Cayman_Cayman_Islands,"West Bay KY1, Grand Cayman",19.3808737,-81.4168172
Cayman_Islands,Smith_Cove-Grand_Cayman_Cayman_Islands,"South Sound Road, Grand Cayman",19.2729539,-81.3662694
Cayman_Islands,Cemetery_Beach_and_Reef-Grand_Cayman_Cayman_Islands,Grand Cayman,19.3221698,-81.2408689
Cayman_Islands,Bloody_Bay_Wall-Little_Cayman_Cayman_Islands,Little Cayman,19.6897268,-80.0367259
Cayman_Islands,Devil_s_Grotto-Grand_Cayman_Cayman_Islands,Grand Cayman,19.3221698,-81.2408689
Cayman_Islands,Mixing_Bowl-Little_Cayman_Cayman_Islands,Little Cayman,19.6897268,-80.0367259
Cayman_Islands,Bioluminescence_Bay-Grand_Cayman_Cayman_Islands," | Cayman Islands Yacht Club, Grand Cayman",19.3565162,-81.3778476
Cayman_Islands,North_Wall-Grand_Cayman_Cayman_Islands,Grand Cayman,19.3221698,-81.2408689
Cayman_Islands,Stingray_City-Grand_Cayman_Cayman_Islands,"Box 31026, KY1-1200, Grand Cayman",19.3221698,-81.2408689
Cayman_Islands,Cayman_Turtle_Centre_Island_Wildlife_Encounter-West_Bay_Grand_Cayman_Cayman_Isla,"786 North West Point Road, West Bay KY1-1303, Grand Cayman",19.3800673,-81.4153638
Cayman_Islands,Dolphin_Discovery_Grand_Cayman-West_Bay_Grand_Cayman_Cayman_Islands,"Northwest Road, West Bay KY1-1300, Grand Cayman",19.3808737,-81.4168172
Cayman_Islands,Mastic_Trail-Grand_Cayman_Cayman_Islands,"Frank Sound Road, Grand Cayman",19.3236627,-81.1775708
Cayman_Islands,Cayman_Crystal_Caves-Grand_Cayman_Cayman_Islands,"69 Northside Road | Old Man Bay, Northside, Grand Cayman",19.3451423,-81.1776686
Cayman_Islands,Devil_s_Grotto-Grand_Cayman_Cayman_Islands,Grand Cayman,19.3221698,-81.2408689
Cayman_Islands,The_Bluff-Cayman_Brac_Cayman_Islands,"Eastern tip of the island, Cayman Brac",19.733333,-79.75
Cayman_Islands,Cayman_Brac_Caves-Cayman_Brac_Cayman_Islands,"East Island Highway, Cayman Brac",19.7235328,-79.8016569
Cayman_Islands,Pedro_St_James_National_Historic_Site-Grand_Cayman_Cayman_Islands,"Pedro Castle Road | Savannah, KY1-1501, Grand Cayman",19.2667207,-81.29113
Cayman_Islands,MV_Captain_Keith_Tibbetts-Cayman_Brac_Cayman_Islands,Cayman Brac,19.7235328,-79.8016569
Cayman_Islands,The_Sandbar-Grand_Cayman_Cayman_Islands,"North Sound, Grand Cayman",19.3403809,-81.3646634
Cayman_Islands,Heroes_Square-George_Town_Grand_Cayman_Cayman_Islands," | Corner of Fort Street and Albert Panton Street, George Town, Grand Cayman",19.296507,-81.3820847
Costa_Rica,Samara_Carrillo_Info_Center-Playa_Samara_Province_of_Guanacaste,"Beach St. | Inside Lo Que Hay Restaurant, Playa Samara, Costa Rica",9.8811168,-85.5263848
Costa_Rica,La_Fortuna_Waterfall-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Provin,"Arenal Volcano National Park, La Fortuna de San Carlos 106-4417, Costa Rica",10.4525334,-84.7211387
Costa_Rica,Proyecto_Asis-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Province_of_A,"Arenal Volcano National Park, La Fortuna de San Carlos 4400, Costa Rica",10.4525334,-84.7211387
Costa_Rica,Pura_Aventura-El_Guapote_Tamarindo_Province_of_Guanacaste,"Hda La Norma, El Guapote, Tamarindo 5000, Costa Rica",10.226045,-85.748047
Costa_Rica,Ecotermales_Fortuna-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Provinc,"4.5 km al Oeste del Parque central de La Fortuna | Diagonal a Volcan Look Disco Club, Arenal Volcano National Park, La Fortuna de San Carlos, Costa Rica",10.4525334,-84.7211387
Costa_Rica,Rio_Chollin-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Province_of_Ala," | Next to Tabacon Grand Spa Thermal Resort, Arenal Volcano National Park, La Fortuna de San Carlos, Costa Rica",10.4908793,-84.7230667
Costa_Rica,Los_Lagos_Hot_Springs-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Provi,"Hotel los Lagos, Arenal Volcano National Park, La Fortuna de San Carlos, Costa Rica",10.4882436,-84.6865694
Costa_Rica,Paradise_Hot_Springs-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Provin,"Arenal Volcano National Park, La Fortuna de San Carlos 21007, Costa Rica",10.487488,-84.754214
Costa_Rica,Precolumbian_Gold_Museum-San_Jose_San_Jose_Metro_Province_of_San_Jose,"Calle 5 | between Central and 2nd Ave, San Jose, Costa Rica",9.943297,-84.077131
Costa_Rica,Jade_Museum-San_Jose_San_Jose_Metro_Province_of_San_Jose,"Central Av | Street 13 and 13 bis, San Jose 10106, Costa Rica",9.9356473,-84.0792946
Costa_Rica,Museo_de_Arte_Costarricense-San_Jose_San_Jose_Metro_Province_of_San_Jose,"Parque Metropolitano de La Sabana, San Jose 10109, Costa Rica",9.936066,-84.103444
Costa_Rica,Museo_de_los_Ninos-San_Jose_San_Jose_Metro_Province_of_San_Jose,"Calle 4, al norte de la Avenida 9, San Jose, Costa Rica",9.939268,-84.083926
Costa_Rica,Monteverde_Butterfly_Garden_Jardin_de_Mariposas-Monteverde_Province_of_Puntarenas,"Near Pension Monteverde Inn | On road to Monteverde, Costa Rica",10.317615,-84.823557
Costa_Rica,Monteverde_Orchid_Garden-Santa_Elena_Monteverde_Province_of_Puntarenas," | 50 metros sur del BNCR, Santa Elena 60109, Costa Rica",10.317124,-84.823288
Costa_Rica,Tree_of_Life_Wildlife_Rescue_Center_and_Botanical_Gardens-Cahuita_Province_of_Lim,"Playa Grande, Cahuita 70403, Costa Rica",9.7520005,-82.8635827
Costa_Rica,Arenal_Natura_Ecological_Park-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Pa," | La Fortuna, 6 km towards to Arenal Volcano, Arenal Volcano National Park, La Fortuna de San Carlos 21007, Costa Rica",10.4882436,-84.6865694
Costa_Rica,The_Bat_Jungle-Monteverde_Province_of_Puntarenas,"Frente Restaurante Tramonti en Monteverde, 5655, Costa Rica",10.3079371,-84.8120475
Costa_Rica,Zoo_Ave-Alajuela_Province_of_Alajuela,"La Garita de Alajuela, Alajuela 20101, Costa Rica",10.00945,-84.258825
Costa_Rica,Arenal_Eco_Zoo-El_Castillo_Arenal_Volcano_National_Park_Province_of_Alajuela,"Calle Real el Castillo, s/n, El Castillo, Arenal Volcano National Park, Costa Rica",10.426943,-84.7461849
Costa_Rica,Frogs_Heaven-Puerto_Viejo_de_Sarapiqui_Sarapiqui_Province_of_Heredia,"Horquetas de Sarapiqui. | 100 Mts Sur De La Iglesia Catolica, Puerto Viejo de Sarapiqui, Costa Rica",10.4539873,-84.0193861
Costa_Rica,Proyecto_Asis-La_Fortuna_de_San_Carlos_Arenal_Volcano_National_Park_Province_of_A,"Arenal Volcano National Park, La Fortuna de San Carlos 4400, Costa Rica",10.4525334,-84.7211387
Costa_Rica,La_Paz_Waterfall_Gardens-Vara_Blanca_Province_of_Alajuela,"Poas | 6 km North from Vara Blanca Gas Station, Vara Blanca 00000, Costa Rica",10.1738382,-84.1575279
Costa_Rica,Dave_Dave_s_Costa_Rica_Nature_Park-La_Virgen_Sarapiqui_Province_of_Heredia," | 200 Meters North Of The Cementery, La Virgen 123321, Costa Rica",10.413401,-84.127414
Costa_Rica,Curi_Cancha_Reserve-Monteverde_Province_of_Puntarenas,"300 meters west of the Monteverde Cheese Factory, 60109, Costa Rica",10.306226,-84.80789
Costa_Rica,Black_Stallion_Eco_Park_Estates-Santa_Cruz_Province_of_Guanacaste," | Tamarindo, Santa Cruz, Costa Rica",10.2972755,-85.8428672
Costa_Rica,Rancho_Tipico_Don_Juan-Manuel_Antonio_Province_of_Puntarenas,"Manuel Antonio 60601, Costa Rica",9.406584,-84.15781
Costa_Rica,Parque_Diversiones-San_Jose_San_Jose_Metro_Province_of_San_Jose," | 2 km Oeste del Hospital Mexico, San Jose, Costa Rica",9.9600628,-84.1280971
Costa_Rica,Pueblo_Antiguo-San_Jose_San_Jose_Metro_Province_of_San_Jose,"2 kilometros al oeste del Hospital Mexico, contiguo al Parque Nacional de Diversiones | Uruco, San Jose, Costa Rica",9.9600628,-84.1280971
Costa_Rica,Cahuita_National_Park-Cahuita_Province_of_Limon,"At the Far End of Main Street, Cahuita, Costa Rica",9.7365269,-82.8389921
Costa_Rica,Tortuguero_National_Park-Tortuguero_Province_of_Limon," | Ivan Espinosa, Tortuguero 10430, Costa Rica",10.5424838,-83.5023552
Costa_Rica,Corcovado_National_Park-Carate_Corcovado_National_Park_Osa_Peninsula_Province_of_,"Parque Nacional Corcovado | Peninsula de Osa, Carate, Corcovado National Park, Costa Rica",8.5408354,-83.570964
Costa_Rica,Poas_Volcano-Poas_Volcano_National_Park_Province_of_Alajuela,"Cr130, Poas Volcano National Park, Costa Rica",10.1981114,-84.2384171
Costa_Rica,Pura_Aventura-El_Guapote_Tamarindo_Province_of_Guanacaste,"Hda La Norma, El Guapote, Tamarindo 5000, Costa Rica",10.226045,-85.748047
Costa_Rica,Teatro_Nacional_Costa_Rica-San_Jose_San_Jose_Metro_Province_of_San_Jose,"Second Ave. and Fifth St., San Jose, Costa Rica",9.8504423,-84.315826
Costa_Rica,El_Toledo_Coffee_Tour-Atenas_Province_of_Alajuela,"Atenas 20504, Costa Rica",9.99695,-84.42955
Costa_Rica,Arenal_Hanging_Bridges-Arenal_Volcano_National_Park_Province_of_Alajuela,"Arenal Volcano National Park 21007, Costa Rica",10.4525334,-84.7211387
Cuba,Varadero_Beach-Varadero_Matanzas_Province_Cuba,"Varadero, Cuba",23.179858,-81.1885293
Cuba,Old_Havana-Havana_Ciudad_de_la_Habana_Province_Cuba,"Parque Central, La Habana Vieja., Havana, Cuba",23.1373889,-82.3585816
Cuba,Playa_Paraiso-Cayo_Largo_Cuba,"Cayo Largo, Cuba",21.6117789,-81.5288929
Cuba,Valle_de_Vinales-Vinales_Pinar_del_Rio_Province_Cuba,"Vinales, Cuba",22.6188131,-83.7066289
Cuba,Old_Square_Plaza_Vieja-Havana_Ciudad_de_la_Habana_Province_Cuba,"La Habana Vieja, Havana, Cuba",23.1343601,-82.3533266
Cuba,El_Morro-Havana_Ciudad_de_la_Habana_Province_Cuba,"Parque Morro, Havana, Cuba",23.1410808,-82.3576244
Cuba,Museo_Hemingway_Finca_Vigia-Havana_Ciudad_de_la_Habana_Province_Cuba,"Calle Obispo 153 | Carretera Central Km 12.5, Havana 10100, Cuba",23.0675847,-82.2960046
Cuba,Christopher_Columbus_Cemetery_Cemetario_de_Colon-Havana_Ciudad_de_la_Habana_Provin,"Calle Zapata y Calle 12, Havana, Cuba",23.1259556,-82.3985263
Cuba,National_Museum_of_Fine_Arts-Havana_Ciudad_de_la_Habana_Province_Cuba,"Calle Trocadero e/ Zulueta y Monserrate, Havana, Cuba",23.1367552,-82.3572922
Cuba,Martha_Jimenez_s_Studio_Workshop-Camaguey_Camaguey_Province_Cuba,"# 282 Hermanos Ageero Street | between Carmen and Honda, Camaguey, Cuba",21.3926035,-77.9053182
Cuba,Church_and_Convent_of_St_Francis_of_Asisi-Havana_Ciudad_de_la_Habana_Province_Cuba,"Plaza de San Francisco | La Habana Vieja, Havana, Cuba",23.137459,-82.348557
Cuba,Taquechel_Pharmacy_Museum-Havana_Ciudad_de_la_Habana_Province_Cuba,"Calle Obispo No. 155 San Ignacio y Mercaderes | Esquina Mercaderes y San Ignacio, Havana, Cuba",23.1393837,-82.3509106
Cuba,Cayo_Saetia_Island-Holguin_Holguin_Province_Cuba,"Carretera a Cayo Saetia, Holguin 80100, Cuba",20.7299042,-75.5754527
Cuba,Cayo_Rico-Cayo_Largo_Cuba,"., Cayo Largo, Cuba",21.6117789,-81.5288929
Cuba,Isla_Media_Luna-Cayo_Guillermo_Jardines_del_Rey_Archipelago_Ciego_de_Avila_Provin,"Cayo Guillermo, Cuba",22.5927913,-78.6739117
Cuba,Cayo_Santa_Maria-Caibarien_Villa_Clara_Province_Cuba,"Caibarien, Cuba",22.5064672,-79.4760133
Cuba,Dolphinarium_Cayo_Naranjo-Holguin_Holguin_Province_Cuba,"Cayo Naranjo, Holguin 80100, Cuba",20.8795129,-76.2594981
Cuba,Delfinario_de_Cayo_Guillermo-Cayo_Guillermo_Jardines_del_Rey_Archipelago_Ciego_de,"Parque Nacional de Cayo Guillermo Road, Cuba",22.5951244,-78.6654033
Cuba,Delfinario_de_Cienfuegos-Cienfuegos_Cienfuegos_Province_Cuba,"An Der Carretera a Pasacaballo | Playa Rancho Luna, Cienfuegos 55100, Cuba",22.062477,-80.458649
Cuba,Delfinario-Varadero_Matanzas_Province_Cuba,"Carretera Las Morlas, Varadero 42200, Cuba",23.1603291,-81.2386314
Cuba,Mausoleo_del_Che_Guevara-Santa_Clara_Villa_Clara_Province_Cuba,"Santa Clara, Santa Clara 50100, Cuba",22.424398,-79.9416549
Cuba,Che_Guevara_Mausoleum-Santa_Clara_Villa_Clara_Province_Cuba,"Santa Clara 50100, Cuba",22.424398,-79.9416549
Cuba,Statue_of_Che_Guevara_Holding_a_Child-Santa_Clara_Villa_Clara_Province_Cuba," | entre calles E y F, Santa Clara, Cuba",22.4020932,-79.9638756
Cuba,Monument_to_Jose_Marti-Havana_Ciudad_de_la_Habana_Province_Cuba,"41 Paseo | Plaza de la Revoluci神n, Havana 10600, Cuba",23.1375594,-82.4001307
Cuba,Gran_Teatro_de_La_Habana-Havana_Ciudad_de_la_Habana_Province_Cuba,"Paseo de Marti 10600 | e/ San Jose y San Rafael, Havana, Cuba",23.1374696,-82.3593401
Cuba,Teatro_Terry-Cienfuegos_Cienfuegos_Province_Cuba,"Ave.56 #2703 y Calle 27, Cienfuegos, Cuba",22.1464255,-80.4530054
Cuba,Cabaret_Parisien-Havana_Ciudad_de_la_Habana_Province_Cuba,"Calle 21 y O | at the Hotel Nacional, Havana 10400, Cuba",23.1437925,-82.3807574
Cuba,Teatro_Nacional_de_Cuba-Havana_Ciudad_de_la_Habana_Province_Cuba,"Plaza de la Revolucion, Havana, Cuba",23.1215318,-82.394
Cuba,Jardin_Botanico_de_Vinales-Vinales_Pinar_del_Rio_Province_Cuba,"Vinales, Cuba",22.6188131,-83.7066289
Cuba,Jardin_Botanico_Nacional-Havana_Ciudad_de_la_Habana_Province_Cuba,"Carretera El Rocio km 3 1/2, Havana, Cuba",23.1187732,-82.3088697
Cuba,Soroa_Orchid_Botanical_Garden-Soroa_Artemisa_Province_Cuba,"Soroa, Cuba",22.7703056,-82.9985343
Cuba,Jardin_Botanico_Soledad_de_Cienfuegos-Cienfuegos_Cienfuegos_Province_Cuba,"Km 15, CS | Pepito Tey, Cienfuegos 55100, Cuba",22.1427324,-80.3248411
Cuba,Old_Havana-Havana_Ciudad_de_la_Habana_Province_Cuba,"Parque Central, La Habana Vieja., Havana, Cuba",23.1373889,-82.3585816
Cuba,Old_Square_Plaza_Vieja-Havana_Ciudad_de_la_Habana_Province_Cuba,"La Habana Vieja, Havana, Cuba",23.1343601,-82.3533266
Cuba,Plaza_de_la_Catedral-Havana_Ciudad_de_la_Habana_Province_Cuba," | Old Havana, Havana, Cuba",23.1343601,-82.3533266
Cuba,Fabrica_de_Arte_Cubano-Havana_Ciudad_de_la_Habana_Province_Cuba,"Calle 26 | Corner 11, Havana 10400, Cuba",23.1274872,-82.4099144
Cuba,Valle_de_Vinales-Vinales_Pinar_del_Rio_Province_Cuba,"Vinales, Cuba",22.6188131,-83.7066289
Cuba,Central_Park-Havana_Ciudad_de_la_Habana_Province_Cuba,"Paseo de Marti, Havana, Cuba",23.1397098,-82.3592422
Cuba,Parque_el_Cubano-Trinidad_Sancti_Spiritus_Province_Cuba," | La Pastora, Trinidad, Cuba",21.8213474,-79.985009
Cuba,Parque_Leoncio_Vidal-Santa_Clara_Villa_Clara_Province_Cuba,"Santa Clara, Cuba",22.424398,-79.9416549
Cuba,Iglesia_San_Juan_Bautista_de_Remedios-Cayo_Santa_Maria_Villa_Clara_Province_Cuba,"Plaza Isabel II Remedios, Cuba",22.496348,-79.546294
Cuba,Cathedral_of_Our_Lady_of_the_Assumption-Santiago_de_Cuba_Santiago_de_Cuba_Province,"Felix Pena E/ Heredia y San Basilio, Santiago de Cuba 90100, Cuba, Santiago de Cuba 90100, Cuba",20.01693,-75.8301537
Cuba,Iglesia_Parroquial_Mayor_del_Espiritu_Santo-Sancti_Spiritus_Sancti_Spiritus_Provin,"Off the Plaza Mayor, Sancti Spiritus 62600, Cuba",21.9253494,-79.4430505
Cuba,Iglesia_Santa_Elvira-Varadero_Matanzas_Province_Cuba,"Nro 4604 Avenida 1 | Calle 47, Varadero 42200, Cuba",23.1501462,-81.2588927
Cuba,Topes_de_Collantes-Topes_de_Collantes_Sancti_Spiritus_Province_Cuba,"Sierra de Escambray, Trinidad-Sancti Spiritus, Topes de Collantes 60147, Cuba",21.888897,-80.0534923
Cuba,Sea_Turtle_Hatchery-Cayo_Largo_Cuba,"Villas Iguana, Cayo Largo 27900, Cuba",21.6241322,-81.5662068
Cuba,Cayo_Rico-Cayo_Largo_Cuba,"., Cayo Largo, Cuba",21.6117789,-81.5288929
Cuba,Parque_el_Cubano-Trinidad_Sancti_Spiritus_Province_Cuba," | La Pastora, Trinidad, Cuba",21.8213474,-79.985009
